timestamp,user_id,source_ip,destination_ip,protocol,bytes_transferred,login_attempts,failed_logins,access_type,resource_type,cpu_usage,memory_usage,network_latency,anomaly_score
13-03-2026 03:19,user_127,192.168.253.60,10.0.5.9,HTTPS,42418,4,2,Database,Database,77.24,49.63,185.59,0.258
18-03-2026 00:09,user_61,192.168.90.6,10.0.68.59,TCP,17290,9,1,SSH,Database,35.04,47.31,117.6,0.897
06-03-2026 01:09,user_101,192.168.215.242,10.0.18.186,HTTPS,28424,2,0,SSH,Database,72.76,43.97,286.56,0.94
15-03-2026 17:55,user_74,192.168.21.196,10.0.157.50,TCP,9863,8,5,SSH,VM,53.85,35.08,290.2,0.237
20-03-2026 14:49,user_109,192.168.162.243,10.0.12.31,TCP,8687,3,3,Console,Storage,62.69,34.87,90.71,0.065
23-03-2026 00:14,user_43,192.168.121.52,10.0.49.68,FTP,71414,4,3,Console,VM,69.84,92.71,85.39,0.454
08-03-2026 03:25,user_200,192.168.226.125,10.0.146.214,UDP,41078,10,0,Database,Serverless,43.92,65.98,363.78,0.392
25-03-2026 17:21,user_45,192.168.66.173,10.0.54.22,SSH,56899,9,1,API,Serverless,46.79,57.69,497.01,0.285
11-03-2026 07:25,user_119,192.168.168.207,10.0.23.210,UDP,10919,7,3,Console,Serverless,11.06,80.47,184.97,0.457
24-03-2026 08:38,user_92,192.168.91.100,10.0.151.106,HTTP,22525,6,4,Database,Database,52.5,45.09,57.81,0.134
03-03-2026 17:17,user_48,192.168.164.206,10.0.204.146,TCP,6711,8,5,Web,VM,53.35,90.14,488.47,0.274
07-03-2026 21:27,user_8,192.168.30.99,10.0.80.172,HTTP,10022,6,5,Web,Storage,83.21,39.92,350.41,0.759
28-03-2026 08:18,user_187,192.168.79.242,10.0.106.184,FTP,76828,4,0,Database,Database,11.79,41.98,304.01,0.937
15-03-2026 14:44,user_116,192.168.155.88,10.0.47.29,ICMP,86221,2,0,SSH,Container,63.22,62.87,372.21,0.177
03-03-2026 22:58,user_180,192.168.118.188,10.0.143.68,HTTPS,38718,2,0,SSH,VM,28.85,94.42,350.3,0.766
26-03-2026 02:33,user_21,192.168.16.170,10.0.132.225,HTTPS,66851,7,5,SSH,Container,8.61,44.16,53.55,0.328
16-03-2026 05:49,user_68,192.168.196.89,10.0.214.206,ICMP,17404,3,5,Console,Database,54.61,38.44,344.22,0.024
04-03-2026 11:20,user_140,192.168.69.89,10.0.191.208,UDP,270,10,0,API,Container,64.74,12.86,310.19,0.244
28-03-2026 09:33,user_11,192.168.248.113,10.0.255.91,SSH,35383,2,0,SSH,Database,74.36,43.48,447.2,0.66
06-03-2026 07:14,user_36,192.168.211.48,10.0.171.213,HTTPS,91311,6,5,Database,Database,64.59,64.24,170.31,0.442
18-03-2026 20:51,user_153,192.168.219.90,10.0.112.151,FTP,28738,9,3,Console,Container,41.03,97.8,50.93,0.128
01-03-2026 11:52,user_94,192.168.195.158,10.0.32.52,SSH,95667,3,4,Web,Container,35.49,60.06,370.52,0.73
27-03-2026 13:09,user_81,192.168.244.218,10.0.142.58,FTP,97479,8,4,Web,Database,79.97,30.88,363.01,0.516
22-03-2026 17:02,user_168,192.168.125.112,10.0.32.90,HTTPS,77317,5,4,Web,VM,72.29,10.98,44.12,0.716
18-03-2026 18:07,user_187,192.168.21.246,10.0.232.54,TCP,38173,6,1,Database,Storage,16.47,46.97,134.28,0.192
11-03-2026 20:02,user_103,192.168.69.5,10.0.211.230,SSH,44919,3,5,Console,Database,34.72,25.81,136.33,0.416
14-03-2026 06:31,user_130,192.168.118.165,10.0.48.130,HTTP,7984,5,1,Console,Serverless,52.98,33.23,238.51,0.629
27-03-2026 05:48,user_179,192.168.7.248,10.0.171.62,UDP,32853,9,0,SSH,Container,79.39,92.46,348.67,0.826
23-03-2026 05:32,user_116,192.168.71.8,10.0.205.102,ICMP,21447,5,4,API,VM,36.72,89.37,397.61,0.968
24-03-2026 12:55,user_82,192.168.158.134,10.0.34.107,FTP,41533,9,1,Database,Database,22.82,70.46,1.73,0.334
25-03-2026 08:29,user_144,192.168.18.18,10.0.181.209,FTP,14889,1,1,Database,VM,73.12,13.42,157.64,0.591
19-03-2026 15:18,user_159,192.168.95.177,10.0.137.16,FTP,99880,6,5,Console,Serverless,50.94,62.46,222.63,0.498
10-03-2026 14:13,user_102,192.168.143.1,10.0.212.245,FTP,77878,6,4,SSH,Storage,44.46,55.26,236.27,0.359
06-03-2026 01:56,user_48,192.168.228.127,10.0.152.193,UDP,66675,3,0,SSH,VM,40.78,74.81,425.66,0.626
22-03-2026 08:09,user_145,192.168.253.125,10.0.52.34,UDP,36953,4,3,SSH,VM,40.11,19.95,98.5,0.102
10-03-2026 21:45,user_69,192.168.97.124,10.0.246.228,ICMP,88583,8,2,Web,Serverless,56.08,80.77,259.68,0.3
08-03-2026 16:41,user_53,192.168.65.60,10.0.63.8,UDP,28245,2,5,Database,Serverless,88.27,68.57,472.74,0.76
24-03-2026 04:36,user_122,192.168.240.63,10.0.67.154,TCP,49276,6,4,API,Storage,12.39,47.63,118.24,0.073
26-03-2026 02:20,user_197,192.168.145.87,10.0.52.138,SSH,83602,1,2,Console,Storage,65.86,70.77,96.63,0.452
15-03-2026 05:01,user_25,192.168.236.59,10.0.199.206,TCP,86297,8,0,SSH,Serverless,89.79,12.72,337.96,0.009
01-03-2026 11:06,user_175,192.168.149.238,10.0.153.188,TCP,37317,3,1,SSH,Container,12.09,39.76,409.02,0.411
20-03-2026 03:39,user_86,192.168.109.176,10.0.156.78,SSH,7164,1,3,Database,Serverless,86.75,84.09,156.67,0.288
10-03-2026 09:35,user_34,192.168.8.21,10.0.103.242,UDP,8611,1,0,API,VM,92.59,40.73,97.8,0.909
01-03-2026 02:20,user_84,192.168.144.107,10.0.200.24,TCP,70766,5,3,Web,Container,50.42,95.75,110.83,0.201
21-03-2026 00:58,user_199,192.168.149.218,10.0.189.48,ICMP,90796,5,5,API,VM,43.86,31.81,422.71,0.198
06-03-2026 02:07,user_64,192.168.97.224,10.0.17.114,ICMP,69106,2,2,Web,Container,6.62,33.88,496.96,0.832
05-03-2026 16:56,user_24,192.168.194.246,10.0.71.248,ICMP,92983,4,1,SSH,Container,7.86,26.42,283.44,0.104
15-03-2026 07:59,user_121,192.168.116.172,10.0.102.211,HTTP,35091,5,0,Web,VM,80.98,23.04,466.34,0.376
13-03-2026 23:19,user_138,192.168.123.142,10.0.182.72,SSH,36831,10,3,API,Container,43.84,78.22,152.56,0.626
11-03-2026 01:04,user_11,192.168.157.163,10.0.56.137,FTP,70286,2,4,Database,Storage,53.28,81.46,356.51,0.611
06-03-2026 14:59,user_139,192.168.146.245,10.0.237.209,TCP,79165,9,4,Web,Database,58.35,11.78,27.49,0.85
13-03-2026 17:25,user_7,192.168.211.222,10.0.89.116,UDP,92021,5,3,Database,Serverless,77.63,52.7,209.02,0.39
15-03-2026 01:03,user_117,192.168.1.59,10.0.11.106,ICMP,49203,9,1,SSH,Storage,50.02,69.79,364.17,0.54
07-03-2026 21:15,user_158,192.168.102.126,10.0.10.254,TCP,59277,5,3,SSH,Storage,62.48,78.86,453.35,0.22
21-03-2026 04:53,user_198,192.168.142.90,10.0.95.216,UDP,9286,2,1,Database,Serverless,39.68,90.41,163.21,0.785
03-03-2026 13:47,user_57,192.168.225.246,10.0.124.106,SSH,6713,1,5,Web,Database,76.06,83.87,338.26,0.621
18-03-2026 01:56,user_73,192.168.250.70,10.0.6.233,FTP,55709,9,5,Console,Storage,54.91,97.46,5.12,0.05
27-03-2026 19:53,user_192,192.168.106.127,10.0.210.226,FTP,49837,8,2,Database,Container,92.56,25.67,253.26,0.656
06-03-2026 08:14,user_184,192.168.17.222,10.0.125.31,ICMP,8564,2,0,SSH,Database,41.65,86.27,446.32,0.413
09-03-2026 18:27,user_106,192.168.238.218,10.0.55.19,FTP,18546,6,3,Database,VM,75.57,37.07,447.18,0.11
23-03-2026 11:49,user_174,192.168.86.217,10.0.222.97,FTP,18378,10,4,Database,Storage,93.11,75.1,357.73,0.452
08-03-2026 20:06,user_26,192.168.99.38,10.0.54.124,UDP,43093,8,3,SSH,VM,12.35,30.56,376.44,0.245
22-03-2026 07:58,user_27,192.168.187.92,10.0.29.204,FTP,99949,9,5,API,Container,29.32,79.13,33.33,0.168
11-03-2026 11:43,user_81,192.168.167.60,10.0.184.119,HTTP,47925,9,0,SSH,VM,90.86,86.34,226.06,0.125
27-03-2026 15:20,user_66,192.168.183.152,10.0.93.112,TCP,31720,1,1,Web,Database,22.12,25.32,241.52,0.706
27-03-2026 08:45,user_133,192.168.176.93,10.0.100.110,ICMP,69883,3,5,Web,Storage,77.74,46.08,137.64,0.866
16-03-2026 18:56,user_192,192.168.222.100,10.0.239.8,HTTPS,21627,7,4,Database,Serverless,29.56,29.62,17.45,0.565
13-03-2026 22:58,user_4,192.168.72.222,10.0.161.207,FTP,64510,2,5,Web,VM,9,30.54,345.36,0.53
08-03-2026 01:19,user_103,192.168.61.79,10.0.80.251,SSH,17599,9,3,SSH,Container,45.28,74.42,84.73,0.739
05-03-2026 05:39,user_129,192.168.122.138,10.0.110.73,ICMP,99504,6,0,Database,Storage,65.03,54.45,332.17,0.153
23-03-2026 21:41,user_83,192.168.162.224,10.0.31.13,TCP,83838,2,0,Console,Serverless,66.47,50.29,77.71,0.545
28-03-2026 09:49,user_129,192.168.169.95,10.0.238.34,SSH,39212,3,4,Console,Storage,53.29,27.67,423.45,0.091
18-03-2026 01:03,user_9,192.168.96.8,10.0.193.116,HTTPS,14674,7,3,Database,Serverless,63.21,76.35,431.95,0.867
02-03-2026 22:11,user_69,192.168.135.4,10.0.240.114,SSH,79284,6,2,Web,Database,77.51,61.17,309.47,0.461
11-03-2026 05:58,user_101,192.168.238.242,10.0.51.161,SSH,98250,1,0,Database,Container,31.29,14.75,236.67,0.316
26-03-2026 20:13,user_48,192.168.47.27,10.0.238.53,FTP,67509,6,0,SSH,Storage,11.04,70.74,137.26,0.783
28-03-2026 05:27,user_88,192.168.216.15,10.0.118.153,ICMP,53302,1,0,Database,Serverless,89.92,44.91,168.73,0.531
18-03-2026 09:22,user_27,192.168.25.235,10.0.148.77,UDP,78788,1,3,SSH,Storage,42.94,24.22,170.23,0.024
05-03-2026 20:59,user_41,192.168.58.101,10.0.109.52,UDP,51131,8,0,Database,Serverless,13.94,39.28,199.57,0.576
17-03-2026 20:47,user_108,192.168.182.117,10.0.108.8,HTTPS,35445,2,5,Web,VM,43.3,32.94,439.39,0.277
21-03-2026 07:55,user_41,192.168.202.193,10.0.118.107,ICMP,24262,3,4,API,Serverless,44.5,80.09,403.7,0.016
20-03-2026 16:36,user_166,192.168.204.187,10.0.153.54,ICMP,13068,4,0,Web,Database,84.87,32.94,280.63,0.836
26-03-2026 00:22,user_156,192.168.246.145,10.0.89.219,HTTP,68168,3,1,SSH,VM,45.21,72.17,275.56,0.478
08-03-2026 14:10,user_101,192.168.185.30,10.0.241.66,UDP,27506,6,0,Web,Serverless,11.84,88.27,403.04,0.163
20-03-2026 07:30,user_95,192.168.162.164,10.0.16.88,UDP,84922,7,4,Database,Container,12.38,51.12,321.71,0.303
09-03-2026 19:59,user_13,192.168.169.9,10.0.78.96,TCP,86594,10,3,Database,VM,28.18,73,451.62,0.165
19-03-2026 23:57,user_94,192.168.127.173,10.0.35.157,SSH,98188,9,3,API,VM,65.45,53.68,70.14,0.072
25-03-2026 21:12,user_107,192.168.137.3,10.0.111.114,HTTPS,64681,5,0,SSH,VM,11.6,52.14,48.93,0.253
17-03-2026 13:10,user_191,192.168.82.202,10.0.206.212,HTTPS,75409,5,1,Console,Serverless,25.99,13.67,408.73,0.636
24-03-2026 14:05,user_50,192.168.232.221,10.0.145.71,HTTP,50303,6,0,Console,Database,23.76,53.57,57.1,0.819
10-03-2026 16:43,user_64,192.168.209.90,10.0.21.177,HTTPS,30451,1,3,API,Database,18.05,17.35,404.49,0.114
24-03-2026 22:52,user_144,192.168.228.133,10.0.73.98,FTP,83166,3,4,Console,VM,72.84,82.54,212.63,0.786
18-03-2026 03:06,user_29,192.168.4.218,10.0.113.224,HTTPS,62160,9,4,API,Storage,68.55,84.64,120.47,0.479
17-03-2026 10:23,user_74,192.168.236.113,10.0.135.111,FTP,23882,2,1,Database,VM,89.67,77.37,391.91,0.569
01-03-2026 11:37,user_15,192.168.94.186,10.0.101.46,SSH,71053,9,2,SSH,Serverless,90.39,29.78,433.38,0.461
17-03-2026 05:54,user_139,192.168.12.176,10.0.36.100,HTTP,74446,8,1,SSH,Container,83.23,55.84,31.74,0.228
22-03-2026 11:11,user_195,192.168.150.193,10.0.96.246,HTTP,57528,6,5,SSH,Storage,21.67,83,83.18,0.69
20-03-2026 06:23,user_90,192.168.54.59,10.0.5.41,FTP,58183,2,5,Console,Database,55.26,93.61,348.27,0.177
06-03-2026 05:11,user_111,192.168.234.208,10.0.252.56,ICMP,98323,9,0,Web,VM,6.05,22.54,495.57,0.616
19-03-2026 12:13,user_70,192.168.78.15,10.0.116.229,HTTP,69424,6,5,API,Serverless,62.1,32.09,101.33,0.055
01-03-2026 08:26,user_186,192.168.126.145,10.0.70.1,HTTP,75277,5,3,SSH,Storage,49.58,37.59,12.18,0.769
12-03-2026 22:40,user_193,192.168.124.107,10.0.230.197,FTP,79619,7,0,Console,Serverless,40.28,91.09,394.42,0.585
18-03-2026 07:28,user_108,192.168.241.142,10.0.94.145,ICMP,54879,2,1,API,Storage,64.78,32.87,349.49,0.122
24-03-2026 20:22,user_109,192.168.86.180,10.0.242.127,HTTPS,75099,5,4,Console,VM,51,57.18,248.88,0.88
17-03-2026 20:58,user_120,192.168.110.11,10.0.171.193,HTTP,63369,6,1,Database,Storage,90.16,35.18,244.24,0.063
17-03-2026 09:27,user_109,192.168.138.168,10.0.70.100,TCP,62631,2,0,Database,Storage,58.18,59.42,278.96,0.425
10-03-2026 12:58,user_92,192.168.143.242,10.0.223.110,ICMP,34015,7,3,Web,VM,25.21,67.02,458.97,0.179
23-03-2026 04:16,user_76,192.168.79.20,10.0.222.2,HTTP,6387,2,1,API,Container,70.29,82.38,263.04,0.688
13-03-2026 04:42,user_48,192.168.171.100,10.0.202.233,FTP,80720,6,2,Web,Storage,11.57,20.7,103.83,0.109
07-03-2026 13:42,user_14,192.168.114.80,10.0.107.64,HTTP,50694,10,0,Console,Storage,9.65,86.97,1.97,0.985
10-03-2026 09:35,user_168,192.168.103.33,10.0.54.230,FTP,75282,8,1,Console,VM,55.69,80.43,394.44,0.359
24-03-2026 21:44,user_122,192.168.239.40,10.0.181.213,TCP,32821,3,0,API,Serverless,46.24,44.03,245.24,0.399
24-03-2026 23:20,user_192,192.168.234.231,10.0.5.107,SSH,76695,9,1,SSH,Storage,81.2,30.5,197.3,0.512
05-03-2026 19:02,user_149,192.168.193.129,10.0.233.226,UDP,98772,6,5,Console,Serverless,83.83,58.9,440.89,0.626
01-03-2026 06:37,user_195,192.168.58.205,10.0.150.118,FTP,53688,6,0,Database,Serverless,48.68,40.56,265.66,0.097
07-03-2026 03:29,user_113,192.168.178.207,10.0.126.33,HTTPS,3168,8,5,Database,Database,93.59,25.09,59.07,0.468
03-03-2026 18:36,user_168,192.168.236.105,10.0.3.63,HTTPS,31209,3,5,Console,Serverless,38.12,46.19,499.79,0.27
05-03-2026 10:19,user_145,192.168.1.161,10.0.214.250,HTTPS,25934,8,3,Database,Serverless,71.53,57.07,250.91,0.388
11-03-2026 03:54,user_160,192.168.203.157,10.0.147.1,ICMP,34695,3,1,Web,Serverless,82.64,65.92,332.5,0.242
19-03-2026 01:25,user_197,192.168.233.196,10.0.96.103,HTTPS,4336,4,5,Web,Container,77.65,20.75,202.55,0.674
03-03-2026 09:20,user_121,192.168.250.69,10.0.249.48,HTTP,87416,5,4,Web,Database,49.16,52.6,371.87,0.687
06-03-2026 11:22,user_17,192.168.86.56,10.0.105.207,HTTP,60326,1,0,Database,Database,57.33,13.51,233.31,0.603
05-03-2026 21:36,user_38,192.168.107.34,10.0.216.48,UDP,5807,9,2,SSH,Serverless,42.6,19.67,335.1,0.264
22-03-2026 22:13,user_123,192.168.244.83,10.0.125.190,ICMP,54843,1,3,Console,VM,42.05,19.94,492.36,0.188
14-03-2026 16:19,user_134,192.168.137.154,10.0.130.113,UDP,59636,9,0,Database,Container,59.48,27.27,393.33,0.271
03-03-2026 21:09,user_55,192.168.86.147,10.0.186.239,HTTP,47323,6,1,Database,Container,51.53,59.15,243.15,0.935
18-03-2026 14:24,user_194,192.168.92.196,10.0.68.138,HTTP,81818,7,0,Console,Container,48.9,77.08,52.75,0.362
15-03-2026 03:10,user_61,192.168.187.187,10.0.91.217,TCP,61161,5,0,Console,Serverless,77.87,73.24,33.68,0.173
03-03-2026 16:22,user_179,192.168.24.235,10.0.91.223,SSH,82845,4,4,API,VM,82.1,10.67,38.94,0.434
09-03-2026 16:55,user_81,192.168.136.25,10.0.93.246,FTP,93247,6,4,API,Container,66.89,61.75,475.17,0.432
04-03-2026 06:18,user_48,192.168.40.79,10.0.193.209,HTTPS,66398,1,2,Console,Storage,80.89,86.54,317.23,0.614
14-03-2026 03:51,user_186,192.168.211.203,10.0.56.138,ICMP,39841,9,2,API,VM,31.4,93.33,175.85,0.02
05-03-2026 12:16,user_114,192.168.232.245,10.0.189.197,FTP,52096,6,2,Web,VM,19.95,39.57,276.34,0.818
16-03-2026 09:59,user_114,192.168.86.138,10.0.203.104,HTTPS,79909,5,4,API,Serverless,62.08,48.77,245.46,0.503
02-03-2026 08:46,user_116,192.168.102.104,10.0.80.252,UDP,1781,4,2,Console,Storage,39.52,64.3,147.35,0.284
18-03-2026 02:03,user_23,192.168.66.104,10.0.34.69,UDP,77980,5,3,SSH,VM,39.09,32.18,397.17,0.543
13-03-2026 17:37,user_118,192.168.77.177,10.0.255.135,TCP,2458,4,1,Console,Serverless,81.26,69.17,480.18,0.125
13-03-2026 16:39,user_157,192.168.156.204,10.0.18.42,UDP,40275,5,1,API,Serverless,43.78,40.71,460.27,0.872
20-03-2026 20:17,user_112,192.168.100.23,10.0.8.138,FTP,27544,4,3,Database,Storage,21.53,47.37,45.98,0.533
17-03-2026 09:33,user_66,192.168.47.197,10.0.132.241,FTP,64223,9,2,SSH,Container,39.29,61.91,18.56,0.125
16-03-2026 07:51,user_15,192.168.203.97,10.0.137.84,ICMP,31620,1,1,API,Storage,88.22,28.02,307.03,0.527
03-03-2026 13:13,user_16,192.168.204.136,10.0.226.147,ICMP,8210,3,4,API,VM,10.3,15.82,26.42,0.252
26-03-2026 02:59,user_8,192.168.153.118,10.0.124.111,UDP,64676,6,2,SSH,Container,85.97,76.23,442.59,0.814
09-03-2026 08:13,user_165,192.168.232.79,10.0.202.97,SSH,38981,2,1,Web,Storage,60.1,47.8,479.33,0.832
17-03-2026 10:39,user_61,192.168.63.230,10.0.3.131,TCP,42755,1,4,Web,Database,86.09,25.33,81.06,0.67
16-03-2026 21:14,user_68,192.168.185.176,10.0.123.249,SSH,77095,6,1,Database,Container,89.71,68.07,324.24,0.71
25-03-2026 13:29,user_167,192.168.88.65,10.0.216.174,HTTPS,53140,6,0,Web,Serverless,93.61,90,184.81,0.69
05-03-2026 19:06,user_102,192.168.8.24,10.0.115.76,HTTPS,20644,4,5,API,Serverless,80.08,59.64,325.38,0.552
26-03-2026 07:25,user_193,192.168.26.192,10.0.55.202,SSH,54079,3,4,SSH,Serverless,43.6,22.13,136.52,0.404
24-03-2026 22:13,user_30,192.168.237.72,10.0.240.170,UDP,50382,2,3,SSH,VM,25.17,70.32,432.28,0.733
02-03-2026 10:52,user_158,192.168.75.141,10.0.184.90,SSH,12242,4,2,Database,Database,19.22,18.4,148.23,0.989
04-03-2026 00:02,user_92,192.168.28.218,10.0.74.210,HTTPS,16040,3,1,Console,Serverless,65.33,81.35,494.52,0.064
26-03-2026 22:52,user_38,192.168.80.141,10.0.216.14,FTP,61722,2,2,SSH,Container,9.5,45.18,366.05,0.761
01-03-2026 18:38,user_65,192.168.223.195,10.0.202.71,FTP,86765,1,2,Web,Serverless,56.24,96.98,277.82,0.504
10-03-2026 20:09,user_117,192.168.54.86,10.0.96.136,ICMP,1771,10,5,Database,Storage,46.43,96.33,18.47,0.588
17-03-2026 06:41,user_176,192.168.12.126,10.0.131.99,ICMP,44847,3,2,Console,Database,70.22,18.25,326.2,0.326
12-03-2026 14:43,user_186,192.168.219.23,10.0.207.217,HTTPS,1815,10,0,SSH,VM,47.22,42.77,213.59,0.402
26-03-2026 17:43,user_131,192.168.254.65,10.0.75.34,TCP,32049,8,1,Console,Database,59.26,20.6,471.31,0.054
09-03-2026 17:20,user_182,192.168.213.74,10.0.130.10,HTTP,68044,7,1,Web,VM,23.75,67.3,285.74,0.999
17-03-2026 07:41,user_145,192.168.214.97,10.0.246.110,FTP,18860,6,2,API,Container,33.13,35.32,418.26,0.55
14-03-2026 07:05,user_6,192.168.192.204,10.0.19.102,HTTPS,60181,10,1,SSH,Storage,66.06,15.12,248.75,0.352
07-03-2026 23:12,user_191,192.168.111.60,10.0.174.197,HTTP,32919,5,1,SSH,Storage,11.38,96.07,204.58,0.431
24-03-2026 16:27,user_87,192.168.9.168,10.0.132.208,SSH,35977,7,3,API,Serverless,76.79,13.74,104.79,0.932
20-03-2026 08:30,user_179,192.168.174.254,10.0.132.27,SSH,59508,6,0,Console,Serverless,79.21,45.41,31.52,0.668
24-03-2026 02:41,user_37,192.168.28.61,10.0.60.156,FTP,48001,2,3,SSH,Serverless,26.16,39.6,15.71,0.633
23-03-2026 03:33,user_84,192.168.218.128,10.0.250.127,ICMP,96137,8,1,Web,Storage,18.05,22.45,151.43,0.514
16-03-2026 00:50,user_145,192.168.126.24,10.0.45.238,HTTP,99075,9,5,Web,Database,39.73,12.88,216.9,0.339
27-03-2026 15:14,user_140,192.168.1.3,10.0.87.24,FTP,17251,3,0,Console,Storage,25.83,55.73,103.98,0.139
18-03-2026 21:12,user_184,192.168.237.171,10.0.159.179,HTTPS,15558,6,2,API,Serverless,78.2,54.61,493.73,0.481
09-03-2026 17:56,user_34,192.168.29.134,10.0.185.113,SSH,27350,9,2,Database,Storage,94.17,82.77,131.82,0.268
21-03-2026 08:48,user_112,192.168.106.227,10.0.73.41,FTP,24383,3,1,Web,Database,10.82,45.19,259.76,0.43
11-03-2026 19:49,user_113,192.168.211.172,10.0.168.249,UDP,20806,9,3,SSH,VM,8.95,95.41,150.4,0.818
01-03-2026 13:43,user_194,192.168.19.242,10.0.46.203,ICMP,53264,4,2,SSH,Serverless,70.59,93.3,59.21,0.957
03-03-2026 19:43,user_6,192.168.110.120,10.0.220.247,TCP,80091,1,1,Database,VM,32.38,40.27,262.07,0.12
10-03-2026 06:59,user_67,192.168.96.55,10.0.43.124,SSH,17723,1,3,API,Container,59.47,80.98,216.03,0.441
27-03-2026 05:16,user_38,192.168.54.238,10.0.25.99,SSH,40978,3,4,API,Database,47.55,56.63,34.79,0.275
11-03-2026 07:28,user_15,192.168.121.208,10.0.76.107,UDP,4889,5,3,SSH,Database,43.68,43.26,453.23,0.85
26-03-2026 04:11,user_150,192.168.21.41,10.0.184.8,SSH,21130,2,5,Database,Storage,33.52,25.48,379.7,0.888
22-03-2026 02:42,user_122,192.168.226.54,10.0.110.14,TCP,51609,6,3,Console,Container,92.8,96.8,254.67,0.463
09-03-2026 20:38,user_91,192.168.212.45,10.0.178.163,ICMP,87822,10,0,Database,Database,65.59,76.45,451.1,0.621
21-03-2026 15:22,user_99,192.168.189.210,10.0.247.66,HTTPS,25748,6,5,Database,Container,94.96,26.19,486.79,0.129
08-03-2026 08:26,user_28,192.168.29.105,10.0.140.251,ICMP,73116,4,2,Web,Container,89.84,20.21,97.01,0.39
25-03-2026 05:13,user_30,192.168.37.55,10.0.210.236,HTTPS,50943,1,1,Console,Serverless,7.99,22.07,318.2,0.196
15-03-2026 21:39,user_94,192.168.72.21,10.0.92.49,FTP,91220,8,2,Database,Storage,62.71,73.12,259.1,0.213
04-03-2026 00:58,user_42,192.168.201.75,10.0.167.85,HTTPS,8043,7,0,Web,Serverless,65.92,92.63,192.11,0.71
10-03-2026 12:18,user_2,192.168.200.250,10.0.131.90,SSH,7449,3,2,Console,Serverless,63.68,38.58,237.61,0.969
06-03-2026 15:41,user_192,192.168.222.5,10.0.76.157,ICMP,94179,7,3,Console,VM,15.41,27.1,40.89,0.911
25-03-2026 16:47,user_198,192.168.131.39,10.0.76.43,HTTPS,53523,6,0,API,Storage,78.36,49.22,6.67,0.077
05-03-2026 10:51,user_105,192.168.215.121,10.0.91.221,SSH,55399,7,4,Console,Serverless,81.4,86.79,59.22,0.407
04-03-2026 21:58,user_169,192.168.40.214,10.0.212.105,TCP,35043,9,1,API,Storage,34.14,15.78,414.82,0.097
25-03-2026 17:21,user_185,192.168.216.21,10.0.141.121,TCP,10784,3,5,SSH,Serverless,65.45,21.75,8.33,0.167
10-03-2026 02:50,user_40,192.168.14.27,10.0.129.67,HTTPS,75935,2,1,SSH,Database,34.69,23.68,57.08,0.517
10-03-2026 12:43,user_163,192.168.167.215,10.0.55.245,ICMP,20283,3,5,Console,Database,69.29,33.6,376.6,0.8
11-03-2026 11:38,user_34,192.168.163.44,10.0.34.253,UDP,6001,6,1,API,Storage,74.9,19.04,175.26,0.681
17-03-2026 21:15,user_32,192.168.208.217,10.0.163.117,SSH,50604,5,5,Console,Database,76.51,47.11,463.27,0.63
08-03-2026 14:05,user_13,192.168.199.35,10.0.188.53,TCP,79299,8,1,Web,Database,93.29,79.91,213.96,0.033
18-03-2026 18:31,user_168,192.168.240.73,10.0.18.5,HTTPS,80218,3,4,SSH,Storage,33.21,74.48,21.16,0.663
23-03-2026 06:00,user_7,192.168.141.128,10.0.220.53,TCP,54808,1,2,Database,Storage,39.72,86.61,21.69,0.313
14-03-2026 12:22,user_56,192.168.61.194,10.0.111.206,UDP,40992,3,1,Console,Serverless,59.75,17.84,385.69,0.607
28-03-2026 00:31,user_52,192.168.184.166,10.0.223.40,FTP,17571,4,0,Console,Storage,9.71,11.57,496.65,0.671
17-03-2026 12:30,user_143,192.168.34.125,10.0.203.69,FTP,41459,9,5,API,Storage,49.7,37.71,479.14,0.555
05-03-2026 21:03,user_67,192.168.232.222,10.0.74.190,ICMP,82900,3,2,SSH,Serverless,19.45,96.32,250.97,0.898
02-03-2026 22:34,user_138,192.168.204.150,10.0.116.226,ICMP,93576,6,1,SSH,Serverless,94.3,14.88,332.11,0.905
27-03-2026 10:16,user_23,192.168.200.54,10.0.218.223,FTP,52853,10,1,Web,Storage,48.18,77.54,4.81,0.918
08-03-2026 12:45,user_79,192.168.39.103,10.0.241.192,FTP,82871,1,3,SSH,Database,71.21,18.83,305.32,0.645
07-03-2026 02:26,user_187,192.168.198.91,10.0.20.149,HTTPS,55581,3,0,Console,VM,18.99,68.97,14.05,0.9
02-03-2026 02:53,user_194,192.168.144.233,10.0.106.152,HTTPS,84808,2,0,SSH,VM,35.81,47.6,349.56,0.818
04-03-2026 22:19,user_179,192.168.98.214,10.0.10.186,SSH,76754,3,3,SSH,Serverless,68.14,21.12,469.42,0.319
16-03-2026 20:48,user_155,192.168.206.156,10.0.248.68,TCP,2663,9,3,Console,Container,38.94,61.31,59.04,0.589
26-03-2026 09:00,user_170,192.168.33.51,10.0.29.229,FTP,48490,3,0,Web,Database,11.68,16.22,155.04,0.37
17-03-2026 17:53,user_30,192.168.178.122,10.0.238.206,SSH,13971,9,4,Web,Database,50.53,40.08,99.4,0.583
01-03-2026 11:40,user_169,192.168.81.201,10.0.116.116,SSH,72814,5,2,SSH,Container,92.96,22.92,174.38,0.301
27-03-2026 22:40,user_196,192.168.200.2,10.0.131.110,HTTP,95772,4,3,Web,Database,47.86,88.14,434.8,0.461
