timestamp,user_id,source_ip,destination_ip,protocol,bytes_transferred,login_attempts,failed_logins,access_type,resource_type,cpu_usage,memory_usage,network_latency,anomaly_score,label
2026-03-8 18:58:44,user_23,192.168.162.21,10.0.113.85,SSH,99467,6,2,Web,Storage,88.05,85.63,285.89,0.596,DDoS
2026-03-15 3:38:43,user_34,192.168.160.137,10.0.194.252,FTP,28903,8,0,SSH,Container,50.12,59.96,179.02,0.333,DDoS
2026-03-2 10:2:9,user_115,192.168.103.228,10.0.79.157,SSH,20461,10,2,Web,Container,44.87,86.65,169.17,0.39,Normal
2026-03-11 8:44:27,user_75,192.168.17.87,10.0.35.218,SSH,61209,4,0,Web,Serverless,38.33,61.23,138.45,0.848,DDoS
2026-03-5 9:9:58,user_96,192.168.143.201,10.0.160.238,UDP,32430,8,4,Database,Container,42.81,68.95,32.68,0.679,Insider
2026-03-23 8:11:13,user_180,192.168.150.231,10.0.1.116,FTP,66100,6,3,SSH,VM,16.07,26.72,35.03,0.699,DDoS
2026-03-1 19:59:56,user_112,192.168.37.193,10.0.37.19,UDP,83929,3,3,API,Storage,48.37,85.2,456.05,0.228,Normal
2026-03-21 6:35:10,user_115,192.168.25.91,10.0.36.35,TCP,14529,1,4,API,Serverless,68.48,96.74,49.11,0.605,Intrusion
2026-03-21 23:55:50,user_107,192.168.151.145,10.0.125.55,SSH,8871,7,0,Web,Storage,75.82,82.96,422.38,0.903,DDoS
2026-03-3 7:19:18,user_190,192.168.205.46,10.0.94.222,FTP,79357,8,0,Web,Database,54.74,62.03,389.14,0.408,Malware
2026-03-17 11:21:49,user_3,192.168.219.168,10.0.58.2,TCP,70336,4,2,Web,Serverless,34.94,54.61,115.6,0.896,Insider
2026-03-25 13:13:41,user_110,192.168.243.175,10.0.131.151,TCP,46380,10,5,Web,Container,21.69,72.76,408.15,0.774,DDoS
2026-03-5 22:53:22,user_48,192.168.34.47,10.0.110.118,ICMP,44562,4,1,Web,Container,92.14,92.36,308.65,0.314,DDoS
2026-03-23 10:36:15,user_88,192.168.125.237,10.0.65.159,SSH,29548,7,3,SSH,Storage,68.41,12.42,388.23,0.1,DDoS
2026-03-10 2:59:21,user_174,192.168.182.12,10.0.143.182,SSH,60660,6,0,Web,Serverless,90.06,31.32,393.8,0.239,Normal
2026-03-26 18:28:47,user_37,192.168.229.51,10.0.151.96,FTP,53722,2,5,Database,Database,36.99,91.37,48.54,0.991,Malware
2026-03-23 15:38:39,user_91,192.168.24.172,10.0.122.224,HTTP,1020,7,4,Web,Serverless,68.0,72.98,294.54,0.685,Normal
2026-03-13 0:50:25,user_94,192.168.164.101,10.0.139.178,UDP,25301,9,2,SSH,Database,21.8,45.19,408.98,0.464,Malware
2026-03-11 20:35:27,user_90,192.168.29.92,10.0.175.109,TCP,88570,9,2,Console,Database,69.22,72.05,250.38,0.074,Malware
2026-03-18 23:55:0,user_189,192.168.5.43,10.0.183.97,TCP,44888,10,3,SSH,Storage,53.05,59.06,46.92,0.303,Intrusion
2026-03-19 14:40:9,user_138,192.168.251.170,10.0.109.160,ICMP,51130,2,1,Database,Serverless,60.5,37.46,474.19,0.637,Intrusion
2026-03-18 21:49:5,user_64,192.168.131.45,10.0.145.72,UDP,62759,4,5,SSH,Storage,22.5,65.63,286.35,0.544,Insider
2026-03-13 17:6:12,user_127,192.168.49.168,10.0.35.194,ICMP,3107,8,3,API,Storage,50.2,84.31,207.39,0.956,Normal
2026-03-28 18:14:38,user_124,192.168.196.130,10.0.14.150,HTTPS,88740,9,5,SSH,Storage,87.96,23.98,241.39,0.998,Intrusion
2026-03-12 1:6:20,user_139,192.168.52.247,10.0.97.66,SSH,47690,9,3,API,Container,61.54,95.37,158.89,0.293,Malware
2026-03-15 4:21:1,user_184,192.168.229.207,10.0.162.177,HTTP,24560,3,5,API,Container,49.94,83.7,498.64,0.321,DDoS
2026-03-1 17:15:54,user_20,192.168.230.224,10.0.200.98,SSH,92872,6,5,Database,VM,49.13,17.12,258.91,0.459,Insider
2026-03-26 0:1:18,user_110,192.168.136.32,10.0.11.234,UDP,11654,9,5,Web,VM,53.27,26.11,408.51,0.43,Malware
2026-03-20 4:1:36,user_122,192.168.251.222,10.0.224.228,UDP,14946,10,0,Web,Container,18.91,94.65,28.12,0.523,DDoS
2026-03-25 2:12:8,user_200,192.168.10.126,10.0.210.208,HTTP,26931,5,5,API,VM,41.27,77.8,332.81,0.518,Intrusion
2026-03-20 1:6:9,user_6,192.168.197.205,10.0.120.218,UDP,19735,9,1,Web,VM,19.57,11.07,181.19,0.572,Normal
2026-03-19 22:24:20,user_107,192.168.80.30,10.0.235.96,SSH,77164,2,4,Web,Container,86.4,82.38,227.05,0.807,Intrusion
2026-03-20 20:50:57,user_17,192.168.67.225,10.0.251.250,SSH,96883,10,1,Console,Storage,32.3,68.79,159.31,0.422,Insider
2026-03-25 22:31:23,user_112,192.168.119.234,10.0.22.192,HTTP,11346,7,2,Web,Database,65.9,39.01,62.69,0.852,Malware
2026-03-14 20:55:13,user_136,192.168.147.35,10.0.102.141,HTTP,69452,8,2,Console,Serverless,67.08,26.55,418.93,0.078,DDoS
2026-03-25 18:31:41,user_84,192.168.225.184,10.0.140.91,HTTP,11933,2,3,Database,VM,18.17,34.54,146.83,0.986,Insider
2026-03-14 11:11:11,user_44,192.168.32.46,10.0.1.83,UDP,29147,8,1,API,VM,83.63,68.31,377.68,0.472,Malware
2026-03-26 3:7:46,user_121,192.168.2.187,10.0.43.221,UDP,83156,7,0,Database,Database,27.22,75.61,255.05,0.097,Insider
2026-03-6 23:22:48,user_113,192.168.35.228,10.0.168.141,HTTP,95847,8,5,API,VM,84.3,24.0,169.02,0.58,Intrusion
2026-03-28 12:0:37,user_175,192.168.23.72,10.0.234.57,HTTP,78185,4,5,Web,Container,47.52,39.07,9.06,0.007,Insider
2026-03-28 22:12:19,user_40,192.168.34.18,10.0.61.77,TCP,16162,1,4,SSH,Storage,37.29,68.0,384.81,0.698,Malware
2026-03-12 3:20:5,user_65,192.168.118.103,10.0.119.232,TCP,57537,5,4,API,Serverless,14.83,47.52,26.97,0.205,Normal
2026-03-8 7:36:8,user_152,192.168.183.252,10.0.25.17,SSH,68644,8,4,Database,Serverless,7.79,54.91,39.21,0.6,Malware
2026-03-20 23:11:16,user_111,192.168.79.251,10.0.249.66,TCP,5527,3,0,API,VM,15.82,92.57,249.92,0.524,Insider
2026-03-13 9:45:53,user_193,192.168.211.175,10.0.231.249,ICMP,87696,10,0,Web,Database,23.22,23.14,287.55,0.826,DDoS
2026-03-1 11:1:34,user_63,192.168.127.38,10.0.94.8,SSH,56738,10,3,SSH,Serverless,24.63,52.96,199.04,0.594,Normal
2026-03-10 8:34:26,user_34,192.168.90.244,10.0.207.53,HTTP,42305,1,4,Console,Container,56.28,81.17,18.42,0.207,Intrusion
2026-03-7 10:4:20,user_131,192.168.69.126,10.0.74.52,FTP,21276,8,3,Database,Database,53.97,89.4,34.56,0.408,Intrusion
2026-03-15 12:49:10,user_95,192.168.131.12,10.0.200.208,ICMP,40376,10,0,Console,Database,44.14,56.92,95.32,0.406,Insider
2026-03-24 2:56:42,user_87,192.168.137.197,10.0.206.184,HTTP,29422,3,0,Console,Database,47.65,47.35,55.55,0.11,Intrusion
2026-03-7 16:32:14,user_200,192.168.96.147,10.0.49.38,TCP,26059,10,2,SSH,VM,86.16,24.25,229.69,0.077,Insider
2026-03-25 2:26:49,user_104,192.168.96.82,10.0.227.67,SSH,32584,4,5,API,Database,49.03,32.97,163.27,0.055,Malware
2026-03-17 18:25:13,user_168,192.168.147.175,10.0.221.147,UDP,73130,2,3,API,VM,27.12,20.77,299.58,0.104,Insider
2026-03-28 11:50:58,user_56,192.168.144.186,10.0.176.46,TCP,4610,10,0,Database,VM,83.98,46.5,148.4,0.203,Insider
2026-03-17 5:9:43,user_13,192.168.244.68,10.0.6.118,HTTPS,59378,5,5,API,Container,12.83,64.45,67.22,0.122,Insider
2026-03-18 9:9:33,user_192,192.168.114.232,10.0.237.49,TCP,88409,2,0,Web,Storage,38.58,25.14,58.34,0.609,Intrusion
2026-03-25 9:2:50,user_103,192.168.30.38,10.0.103.100,FTP,47521,7,1,API,Container,86.86,45.85,164.37,0.348,Intrusion
2026-03-16 1:22:54,user_103,192.168.221.139,10.0.159.116,SSH,98911,6,0,Database,Database,37.99,73.78,379.33,0.099,Malware
2026-03-9 4:41:15,user_101,192.168.168.132,10.0.222.86,HTTPS,34929,8,1,API,Database,8.47,23.29,418.94,0.194,DDoS
2026-03-23 22:44:59,user_35,192.168.168.119,10.0.0.141,ICMP,68981,1,5,API,Database,60.97,43.1,95.84,0.002,Malware
2026-03-13 3:19:33,user_127,192.168.253.60,10.0.5.9,HTTPS,42418,4,2,Database,Database,77.24,49.63,185.59,0.258,Insider
2026-03-18 0:9:3,user_61,192.168.90.6,10.0.68.59,TCP,17290,9,1,SSH,Database,35.04,47.31,117.6,0.897,Malware
2026-03-6 1:9:37,user_101,192.168.215.242,10.0.18.186,HTTPS,28424,2,0,SSH,Database,72.76,43.97,286.56,0.94,Insider
2026-03-15 17:55:16,user_74,192.168.21.196,10.0.157.50,TCP,9863,8,5,SSH,VM,53.85,35.08,290.2,0.237,Insider
2026-03-20 14:49:25,user_109,192.168.162.243,10.0.12.31,TCP,8687,3,3,Console,Storage,62.69,34.87,90.71,0.065,Normal
2026-03-23 0:14:47,user_43,192.168.121.52,10.0.49.68,FTP,71414,4,3,Console,VM,69.84,92.71,85.39,0.454,DDoS
2026-03-8 3:25:3,user_200,192.168.226.125,10.0.146.214,UDP,41078,10,0,Database,Serverless,43.92,65.98,363.78,0.392,Insider
2026-03-25 17:21:16,user_45,192.168.66.173,10.0.54.22,SSH,56899,9,1,API,Serverless,46.79,57.69,497.01,0.285,Insider
2026-03-11 7:25:32,user_119,192.168.168.207,10.0.23.210,UDP,10919,7,3,Console,Serverless,11.06,80.47,184.97,0.457,DDoS
2026-03-24 8:38:21,user_92,192.168.91.100,10.0.151.106,HTTP,22525,6,4,Database,Database,52.5,45.09,57.81,0.134,DDoS
2026-03-3 17:17:16,user_48,192.168.164.206,10.0.204.146,TCP,6711,8,5,Web,VM,53.35,90.14,488.47,0.274,Intrusion
2026-03-7 21:27:30,user_8,192.168.30.99,10.0.80.172,HTTP,10022,6,5,Web,Storage,83.21,39.92,350.41,0.759,Malware
2026-03-28 8:18:37,user_187,192.168.79.242,10.0.106.184,FTP,76828,4,0,Database,Database,11.79,41.98,304.01,0.937,Normal
2026-03-15 14:44:43,user_116,192.168.155.88,10.0.47.29,ICMP,86221,2,0,SSH,Container,63.22,62.87,372.21,0.177,Normal
2026-03-3 22:58:56,user_180,192.168.118.188,10.0.143.68,HTTPS,38718,2,0,SSH,VM,28.85,94.42,350.3,0.766,Malware
2026-03-26 2:33:23,user_21,192.168.16.170,10.0.132.225,HTTPS,66851,7,5,SSH,Container,8.61,44.16,53.55,0.328,DDoS
2026-03-16 5:49:11,user_68,192.168.196.89,10.0.214.206,ICMP,17404,3,5,Console,Database,54.61,38.44,344.22,0.024,Insider
2026-03-4 11:20:18,user_140,192.168.69.89,10.0.191.208,UDP,270,10,0,API,Container,64.74,12.86,310.19,0.244,Normal
2026-03-28 9:33:0,user_11,192.168.248.113,10.0.255.91,SSH,35383,2,0,SSH,Database,74.36,43.48,447.2,0.66,Normal
2026-03-6 7:14:29,user_36,192.168.211.48,10.0.171.213,HTTPS,91311,6,5,Database,Database,64.59,64.24,170.31,0.442,Insider
2026-03-18 20:51:38,user_153,192.168.219.90,10.0.112.151,FTP,28738,9,3,Console,Container,41.03,97.8,50.93,0.128,Intrusion
2026-03-1 11:52:8,user_94,192.168.195.158,10.0.32.52,SSH,95667,3,4,Web,Container,35.49,60.06,370.52,0.73,DDoS
2026-03-27 13:9:42,user_81,192.168.244.218,10.0.142.58,FTP,97479,8,4,Web,Database,79.97,30.88,363.01,0.516,Malware
2026-03-22 17:2:16,user_168,192.168.125.112,10.0.32.90,HTTPS,77317,5,4,Web,VM,72.29,10.98,44.12,0.716,Intrusion
2026-03-18 18:7:47,user_187,192.168.21.246,10.0.232.54,TCP,38173,6,1,Database,Storage,16.47,46.97,134.28,0.192,Insider
2026-03-11 20:2:30,user_103,192.168.69.5,10.0.211.230,SSH,44919,3,5,Console,Database,34.72,25.81,136.33,0.416,Normal
2026-03-14 6:31:14,user_130,192.168.118.165,10.0.48.130,HTTP,7984,5,1,Console,Serverless,52.98,33.23,238.51,0.629,Malware
2026-03-27 5:48:4,user_179,192.168.7.248,10.0.171.62,UDP,32853,9,0,SSH,Container,79.39,92.46,348.67,0.826,Intrusion
2026-03-23 5:32:23,user_116,192.168.71.8,10.0.205.102,ICMP,21447,5,4,API,VM,36.72,89.37,397.61,0.968,Insider
2026-03-24 12:55:26,user_82,192.168.158.134,10.0.34.107,FTP,41533,9,1,Database,Database,22.82,70.46,1.73,0.334,Insider
2026-03-25 8:29:13,user_144,192.168.18.18,10.0.181.209,FTP,14889,1,1,Database,VM,73.12,13.42,157.64,0.591,DDoS
2026-03-19 15:18:5,user_159,192.168.95.177,10.0.137.16,FTP,99880,6,5,Console,Serverless,50.94,62.46,222.63,0.498,DDoS
2026-03-10 14:13:22,user_102,192.168.143.1,10.0.212.245,FTP,77878,6,4,SSH,Storage,44.46,55.26,236.27,0.359,DDoS
2026-03-6 1:56:56,user_48,192.168.228.127,10.0.152.193,UDP,66675,3,0,SSH,VM,40.78,74.81,425.66,0.626,Insider
2026-03-22 8:9:11,user_145,192.168.253.125,10.0.52.34,UDP,36953,4,3,SSH,VM,40.11,19.95,98.5,0.102,Insider
2026-03-10 21:45:21,user_69,192.168.97.124,10.0.246.228,ICMP,88583,8,2,Web,Serverless,56.08,80.77,259.68,0.3,DDoS
2026-03-8 16:41:29,user_53,192.168.65.60,10.0.63.8,UDP,28245,2,5,Database,Serverless,88.27,68.57,472.74,0.76,Intrusion
2026-03-24 4:36:56,user_122,192.168.240.63,10.0.67.154,TCP,49276,6,4,API,Storage,12.39,47.63,118.24,0.073,Intrusion
2026-03-26 2:20:32,user_197,192.168.145.87,10.0.52.138,SSH,83602,1,2,Console,Storage,65.86,70.77,96.63,0.452,Intrusion
2026-03-15 5:1:21,user_25,192.168.236.59,10.0.199.206,TCP,86297,8,0,SSH,Serverless,89.79,12.72,337.96,0.009,Intrusion
2026-03-1 11:6:38,user_175,192.168.149.238,10.0.153.188,TCP,37317,3,1,SSH,Container,12.09,39.76,409.02,0.411,Normal
2026-03-20 3:39:3,user_86,192.168.109.176,10.0.156.78,SSH,7164,1,3,Database,Serverless,86.75,84.09,156.67,0.288,Insider
2026-03-10 9:35:46,user_34,192.168.8.21,10.0.103.242,UDP,8611,1,0,API,VM,92.59,40.73,97.8,0.909,Malware
2026-03-1 2:20:8,user_84,192.168.144.107,10.0.200.24,TCP,70766,5,3,Web,Container,50.42,95.75,110.83,0.201,Insider
2026-03-21 0:58:20,user_199,192.168.149.218,10.0.189.48,ICMP,90796,5,5,API,VM,43.86,31.81,422.71,0.198,Intrusion
2026-03-6 2:7:50,user_64,192.168.97.224,10.0.17.114,ICMP,69106,2,2,Web,Container,6.62,33.88,496.96,0.832,Normal
2026-03-5 16:56:21,user_24,192.168.194.246,10.0.71.248,ICMP,92983,4,1,SSH,Container,7.86,26.42,283.44,0.104,Intrusion
2026-03-15 7:59:29,user_121,192.168.116.172,10.0.102.211,HTTP,35091,5,0,Web,VM,80.98,23.04,466.34,0.376,DDoS
2026-03-13 23:19:24,user_138,192.168.123.142,10.0.182.72,SSH,36831,10,3,API,Container,43.84,78.22,152.56,0.626,Normal
2026-03-11 1:4:2,user_11,192.168.157.163,10.0.56.137,FTP,70286,2,4,Database,Storage,53.28,81.46,356.51,0.611,Malware
2026-03-6 14:59:12,user_139,192.168.146.245,10.0.237.209,TCP,79165,9,4,Web,Database,58.35,11.78,27.49,0.85,Insider
2026-03-13 17:25:13,user_7,192.168.211.222,10.0.89.116,UDP,92021,5,3,Database,Serverless,77.63,52.7,209.02,0.39,Insider
2026-03-15 1:3:42,user_117,192.168.1.59,10.0.11.106,ICMP,49203,9,1,SSH,Storage,50.02,69.79,364.17,0.54,Malware
2026-03-7 21:15:19,user_158,192.168.102.126,10.0.10.254,TCP,59277,5,3,SSH,Storage,62.48,78.86,453.35,0.22,Normal
2026-03-21 4:53:4,user_198,192.168.142.90,10.0.95.216,UDP,9286,2,1,Database,Serverless,39.68,90.41,163.21,0.785,Intrusion
2026-03-3 13:47:9,user_57,192.168.225.246,10.0.124.106,SSH,6713,1,5,Web,Database,76.06,83.87,338.26,0.621,DDoS
2026-03-18 1:56:9,user_73,192.168.250.70,10.0.6.233,FTP,55709,9,5,Console,Storage,54.91,97.46,5.12,0.05,DDoS
2026-03-27 19:53:14,user_192,192.168.106.127,10.0.210.226,FTP,49837,8,2,Database,Container,92.56,25.67,253.26,0.656,DDoS
2026-03-6 8:14:37,user_184,192.168.17.222,10.0.125.31,ICMP,8564,2,0,SSH,Database,41.65,86.27,446.32,0.413,Insider
2026-03-9 18:27:10,user_106,192.168.238.218,10.0.55.19,FTP,18546,6,3,Database,VM,75.57,37.07,447.18,0.11,DDoS
2026-03-23 11:49:23,user_174,192.168.86.217,10.0.222.97,FTP,18378,10,4,Database,Storage,93.11,75.1,357.73,0.452,Insider
2026-03-8 20:6:59,user_26,192.168.99.38,10.0.54.124,UDP,43093,8,3,SSH,VM,12.35,30.56,376.44,0.245,Malware
2026-03-22 7:58:24,user_27,192.168.187.92,10.0.29.204,FTP,99949,9,5,API,Container,29.32,79.13,33.33,0.168,Insider
2026-03-11 11:43:30,user_81,192.168.167.60,10.0.184.119,HTTP,47925,9,0,SSH,VM,90.86,86.34,226.06,0.125,Insider
2026-03-27 15:20:19,user_66,192.168.183.152,10.0.93.112,TCP,31720,1,1,Web,Database,22.12,25.32,241.52,0.706,Intrusion
2026-03-27 8:45:26,user_133,192.168.176.93,10.0.100.110,ICMP,69883,3,5,Web,Storage,77.74,46.08,137.64,0.866,DDoS
2026-03-16 18:56:14,user_192,192.168.222.100,10.0.239.8,HTTPS,21627,7,4,Database,Serverless,29.56,29.62,17.45,0.565,DDoS
2026-03-13 22:58:47,user_4,192.168.72.222,10.0.161.207,FTP,64510,2,5,Web,VM,9.0,30.54,345.36,0.53,Normal
2026-03-8 1:19:47,user_103,192.168.61.79,10.0.80.251,SSH,17599,9,3,SSH,Container,45.28,74.42,84.73,0.739,Malware
2026-03-5 5:39:58,user_129,192.168.122.138,10.0.110.73,ICMP,99504,6,0,Database,Storage,65.03,54.45,332.17,0.153,Intrusion
2026-03-23 21:41:43,user_83,192.168.162.224,10.0.31.13,TCP,83838,2,0,Console,Serverless,66.47,50.29,77.71,0.545,Normal
2026-03-28 9:49:57,user_129,192.168.169.95,10.0.238.34,SSH,39212,3,4,Console,Storage,53.29,27.67,423.45,0.091,Malware
2026-03-18 1:3:31,user_9,192.168.96.8,10.0.193.116,HTTPS,14674,7,3,Database,Serverless,63.21,76.35,431.95,0.867,Intrusion
2026-03-2 22:11:55,user_69,192.168.135.4,10.0.240.114,SSH,79284,6,2,Web,Database,77.51,61.17,309.47,0.461,Normal
2026-03-11 5:58:7,user_101,192.168.238.242,10.0.51.161,SSH,98250,1,0,Database,Container,31.29,14.75,236.67,0.316,Intrusion
2026-03-26 20:13:19,user_48,192.168.47.27,10.0.238.53,FTP,67509,6,0,SSH,Storage,11.04,70.74,137.26,0.783,Insider
2026-03-28 5:27:54,user_88,192.168.216.15,10.0.118.153,ICMP,53302,1,0,Database,Serverless,89.92,44.91,168.73,0.531,Intrusion
2026-03-18 9:22:53,user_27,192.168.25.235,10.0.148.77,UDP,78788,1,3,SSH,Storage,42.94,24.22,170.23,0.024,Malware
2026-03-5 20:59:18,user_41,192.168.58.101,10.0.109.52,UDP,51131,8,0,Database,Serverless,13.94,39.28,199.57,0.576,Intrusion
2026-03-17 20:47:22,user_108,192.168.182.117,10.0.108.8,HTTPS,35445,2,5,Web,VM,43.3,32.94,439.39,0.277,Malware
2026-03-21 7:55:59,user_41,192.168.202.193,10.0.118.107,ICMP,24262,3,4,API,Serverless,44.5,80.09,403.7,0.016,Malware
2026-03-20 16:36:16,user_166,192.168.204.187,10.0.153.54,ICMP,13068,4,0,Web,Database,84.87,32.94,280.63,0.836,DDoS
2026-03-26 0:22:40,user_156,192.168.246.145,10.0.89.219,HTTP,68168,3,1,SSH,VM,45.21,72.17,275.56,0.478,DDoS
2026-03-8 14:10:24,user_101,192.168.185.30,10.0.241.66,UDP,27506,6,0,Web,Serverless,11.84,88.27,403.04,0.163,Insider
2026-03-20 7:30:43,user_95,192.168.162.164,10.0.16.88,UDP,84922,7,4,Database,Container,12.38,51.12,321.71,0.303,Malware
2026-03-9 19:59:30,user_13,192.168.169.9,10.0.78.96,TCP,86594,10,3,Database,VM,28.18,73.0,451.62,0.165,Malware
2026-03-19 23:57:3,user_94,192.168.127.173,10.0.35.157,SSH,98188,9,3,API,VM,65.45,53.68,70.14,0.072,Insider
2026-03-25 21:12:57,user_107,192.168.137.3,10.0.111.114,HTTPS,64681,5,0,SSH,VM,11.6,52.14,48.93,0.253,Intrusion
2026-03-17 13:10:16,user_191,192.168.82.202,10.0.206.212,HTTPS,75409,5,1,Console,Serverless,25.99,13.67,408.73,0.636,Normal
2026-03-24 14:5:12,user_50,192.168.232.221,10.0.145.71,HTTP,50303,6,0,Console,Database,23.76,53.57,57.1,0.819,DDoS
2026-03-10 16:43:25,user_64,192.168.209.90,10.0.21.177,HTTPS,30451,1,3,API,Database,18.05,17.35,404.49,0.114,DDoS
2026-03-24 22:52:42,user_144,192.168.228.133,10.0.73.98,FTP,83166,3,4,Console,VM,72.84,82.54,212.63,0.786,Normal
2026-03-18 3:6:15,user_29,192.168.4.218,10.0.113.224,HTTPS,62160,9,4,API,Storage,68.55,84.64,120.47,0.479,DDoS
2026-03-17 10:23:36,user_74,192.168.236.113,10.0.135.111,FTP,23882,2,1,Database,VM,89.67,77.37,391.91,0.569,DDoS
2026-03-1 11:37:49,user_15,192.168.94.186,10.0.101.46,SSH,71053,9,2,SSH,Serverless,90.39,29.78,433.38,0.461,DDoS
2026-03-17 5:54:20,user_139,192.168.12.176,10.0.36.100,HTTP,74446,8,1,SSH,Container,83.23,55.84,31.74,0.228,Intrusion
2026-03-22 11:11:9,user_195,192.168.150.193,10.0.96.246,HTTP,57528,6,5,SSH,Storage,21.67,83.0,83.18,0.69,DDoS
2026-03-20 6:23:11,user_90,192.168.54.59,10.0.5.41,FTP,58183,2,5,Console,Database,55.26,93.61,348.27,0.177,Intrusion
2026-03-6 5:11:41,user_111,192.168.234.208,10.0.252.56,ICMP,98323,9,0,Web,VM,6.05,22.54,495.57,0.616,Normal
2026-03-19 12:13:50,user_70,192.168.78.15,10.0.116.229,HTTP,69424,6,5,API,Serverless,62.1,32.09,101.33,0.055,Intrusion
2026-03-1 8:26:4,user_186,192.168.126.145,10.0.70.1,HTTP,75277,5,3,SSH,Storage,49.58,37.59,12.18,0.769,Insider
2026-03-12 22:40:36,user_193,192.168.124.107,10.0.230.197,FTP,79619,7,0,Console,Serverless,40.28,91.09,394.42,0.585,Malware
2026-03-18 7:28:2,user_108,192.168.241.142,10.0.94.145,ICMP,54879,2,1,API,Storage,64.78,32.87,349.49,0.122,Normal
2026-03-24 20:22:9,user_109,192.168.86.180,10.0.242.127,HTTPS,75099,5,4,Console,VM,51.0,57.18,248.88,0.88,DDoS
2026-03-17 20:58:32,user_120,192.168.110.11,10.0.171.193,HTTP,63369,6,1,Database,Storage,90.16,35.18,244.24,0.063,Intrusion
2026-03-17 9:27:33,user_109,192.168.138.168,10.0.70.100,TCP,62631,2,0,Database,Storage,58.18,59.42,278.96,0.425,DDoS
2026-03-10 12:58:24,user_92,192.168.143.242,10.0.223.110,ICMP,34015,7,3,Web,VM,25.21,67.02,458.97,0.179,DDoS
2026-03-23 4:16:15,user_76,192.168.79.20,10.0.222.2,HTTP,6387,2,1,API,Container,70.29,82.38,263.04,0.688,Normal
2026-03-13 4:42:22,user_48,192.168.171.100,10.0.202.233,FTP,80720,6,2,Web,Storage,11.57,20.7,103.83,0.109,Malware
2026-03-7 13:42:57,user_14,192.168.114.80,10.0.107.64,HTTP,50694,10,0,Console,Storage,9.65,86.97,1.97,0.985,DDoS
2026-03-10 9:35:15,user_168,192.168.103.33,10.0.54.230,FTP,75282,8,1,Console,VM,55.69,80.43,394.44,0.359,DDoS
2026-03-24 21:44:15,user_122,192.168.239.40,10.0.181.213,TCP,32821,3,0,API,Serverless,46.24,44.03,245.24,0.399,DDoS
2026-03-24 23:20:36,user_192,192.168.234.231,10.0.5.107,SSH,76695,9,1,SSH,Storage,81.2,30.5,197.3,0.512,Intrusion
2026-03-5 19:2:45,user_149,192.168.193.129,10.0.233.226,UDP,98772,6,5,Console,Serverless,83.83,58.9,440.89,0.626,Normal
2026-03-1 6:37:9,user_195,192.168.58.205,10.0.150.118,FTP,53688,6,0,Database,Serverless,48.68,40.56,265.66,0.097,Insider
2026-03-7 3:29:11,user_113,192.168.178.207,10.0.126.33,HTTPS,3168,8,5,Database,Database,93.59,25.09,59.07,0.468,Malware
2026-03-3 18:36:55,user_168,192.168.236.105,10.0.3.63,HTTPS,31209,3,5,Console,Serverless,38.12,46.19,499.79,0.27,Malware
2026-03-5 10:19:14,user_145,192.168.1.161,10.0.214.250,HTTPS,25934,8,3,Database,Serverless,71.53,57.07,250.91,0.388,Malware
2026-03-11 3:54:54,user_160,192.168.203.157,10.0.147.1,ICMP,34695,3,1,Web,Serverless,82.64,65.92,332.5,0.242,Insider
2026-03-19 1:25:41,user_197,192.168.233.196,10.0.96.103,HTTPS,4336,4,5,Web,Container,77.65,20.75,202.55,0.674,DDoS
2026-03-3 9:20:3,user_121,192.168.250.69,10.0.249.48,HTTP,87416,5,4,Web,Database,49.16,52.6,371.87,0.687,Malware
2026-03-6 11:22:46,user_17,192.168.86.56,10.0.105.207,HTTP,60326,1,0,Database,Database,57.33,13.51,233.31,0.603,Insider
2026-03-5 21:36:27,user_38,192.168.107.34,10.0.216.48,UDP,5807,9,2,SSH,Serverless,42.6,19.67,335.1,0.264,Normal
2026-03-22 22:13:39,user_123,192.168.244.83,10.0.125.190,ICMP,54843,1,3,Console,VM,42.05,19.94,492.36,0.188,Malware
2026-03-14 16:19:18,user_134,192.168.137.154,10.0.130.113,UDP,59636,9,0,Database,Container,59.48,27.27,393.33,0.271,Malware
2026-03-3 21:9:8,user_55,192.168.86.147,10.0.186.239,HTTP,47323,6,1,Database,Container,51.53,59.15,243.15,0.935,Intrusion
2026-03-18 14:24:12,user_194,192.168.92.196,10.0.68.138,HTTP,81818,7,0,Console,Container,48.9,77.08,52.75,0.362,Intrusion
2026-03-15 3:10:19,user_61,192.168.187.187,10.0.91.217,TCP,61161,5,0,Console,Serverless,77.87,73.24,33.68,0.173,DDoS
2026-03-3 16:22:27,user_179,192.168.24.235,10.0.91.223,SSH,82845,4,4,API,VM,82.1,10.67,38.94,0.434,Intrusion
2026-03-9 16:55:1,user_81,192.168.136.25,10.0.93.246,FTP,93247,6,4,API,Container,66.89,61.75,475.17,0.432,Insider
2026-03-4 6:18:17,user_48,192.168.40.79,10.0.193.209,HTTPS,66398,1,2,Console,Storage,80.89,86.54,317.23,0.614,Intrusion
2026-03-14 3:51:29,user_186,192.168.211.203,10.0.56.138,ICMP,39841,9,2,API,VM,31.4,93.33,175.85,0.02,Intrusion
2026-03-5 12:16:45,user_114,192.168.232.245,10.0.189.197,FTP,52096,6,2,Web,VM,19.95,39.57,276.34,0.818,Malware
